"id","collection_id","url_path","is_active"
"c7cc5eb2-12ff-45ce-b3d9-c12c51303206","a0f2428d-196d-497e-b0c4-0627eb6cc72d","joq8_E3LDMc","1"
"c84058f1-fed1-403c-9090-52eb6946a957","d350092b-40f4-4f5a-b175-5afed27c856a","https://aleia.com/","1"
"cb7d91fd-fd59-4fdf-8b37-c241169f282d","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.cegos.fr/formations/efficacite-professionnelle/maitrise-du-temps-et-gestion-des-priorites","1"
"cf870d60-5e8b-4b97-8d60-8eff249e51ca","df14ac20-b428-4188-ac7d-177ce6968777","2pckncg01kk","1"
"cfb4360e-fe78-46cc-b7ba-c3ca321486c1","02dd8f39-cf10-4690-a201-7358bad4f5a7","oYoHKy72Qy0","1"
"d0a2a535-a519-4b57-a2f9-2dd65ea8219f","1ef214a1-058b-4728-b40f-8682fe3ca5ff","https://www.linkedin.com/posts/martinguichard_constellationgroup-deepscribe-ia-activity-7135183063352795136-iQob?utm_source=share&utm_medium=member_desktop","1"
"d2015c30-04b8-4f8e-9546-84964034e61f","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.nsls.org/blog/time-management-tips-work","1"
"d217a794-020c-4cbd-8fb8-101a90ea6aeb","7b48e6f4-82d7-4eee-8506-beb3493eec8d","https://dust.tt/","1"
"d4f953f4-8744-4fbf-acfc-3bd1c3a0354d","9c00446e-f848-48b0-80ec-2e551655e8f3","Ca5ebhAYMm8","1"
"d6b9e062-9afb-484d-aa15-84884be3b1f9","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/topic/subject/personal-productivity","1"
"d75b521e-9aba-4931-9ca1-13ad897e45b0","02c32f70-9a3c-4eda-ada3-c5ec2ad38d18","https://lacaverneseo.com/14-les-redactrices-ne-veulent-pas-que-vous-connaissez-cette-technique/","1"
"d7902ad4-701c-47ad-a3eb-32985e48de67","f305cd38-9b5c-4b78-b39e-aad0d26a78c9","https://www.assemblee-nationale.mg/wp-content/uploads/2020/11/Loi-n°-94-029-portant-CODE-DU-TRAVAIL.pdf","1"
"d7b965f3-0d6c-41b1-b81d-846537694f6f","178a64b2-0600-480b-b696-9fb8a8c067d9","https://hbr.org/2023/05/the-power-of-soft-skills-our-favorite-reads","1"
"d7c5a83c-0b97-4369-b850-71643e257090","5ada4510-5f79-4d29-9a47-40cff3d90dc2","oYoHKy72Qy0","1"
"d840345e-fea0-42a1-a8cd-816e9a6fd2ed","1e3e9e0d-c8f9-4dda-b278-a7ce878e4795","OPZjMROa4Q0","1"
"d8975f73-2825-4553-b4a9-7a06d3f9abbb","c800da54-f23a-4c51-8e8e-b854ddcd306e","BT_tZo5lCXY","1"
"d93cf955-bdf9-489b-b4bd-3aa32c0a7912","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.michaelpage.com.au/advice/management-advice/staff-development/how-prioritise-tasks-and-make-effective-do-list","1"
"d95889d6-94bd-4e48-bfd3-db1199d1b940","04ca91e1-32b9-408e-8144-e7c7f9aed167","https://www.redacteur.com/blog/redaction-seo/","1"
"da3cda7f-65be-4a8a-9448-7e57c2decc42","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","QgbLb6QCK88","1"
"daa12080-700b-4a3e-aba8-68fce852649a","5c21c51b-2c92-48dc-89f4-8d67a29c8548","_2z-7D4bQEA","1"
"db0caf62-4673-4dc1-824f-794d9f410114","95c4e8fa-8c15-4072-84e9-597eadc4e79d","Ca5ebhAYMm8","1"
"db40202a-0f07-4026-a44c-ca65542a35ed","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.forbes.com/sites/kevinkruse/2016/04/18/dealing-with-the-unexpected-at-work/","1"
"e064003f-76c9-4fd3-a439-19a527982466","95c4e8fa-8c15-4072-84e9-597eadc4e79d","QgbLb6QCK88","1"
"e180a4f2-ca64-44fd-aecf-0087acde0c14","c800da54-f23a-4c51-8e8e-b854ddcd306e","_WHZ3rIFgFE","1"
"e2236a59-e620-430c-8c17-9a8dc9775e92","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://formation.lefebvre-dalloz.fr/formations/organisation-et-productivite_1911","1"
"e4251b24-0ac8-4645-89ff-9eb034ed8dec","178a64b2-0600-480b-b696-9fb8a8c067d9","https://hbr.org/2023/02/5-essential-soft-skills-to-develop-in-any-job","1"
"e43119b1-dac0-4dc2-a9d3-63013454fd72","178a64b2-0600-480b-b696-9fb8a8c067d9","https://www.esam-ecoles.com/blogs/les-soft-skills-indispensables-au-management-de-demain","1"
"e47822ec-97b4-4146-9f8b-bb3fd0c7e25d","5ada4510-5f79-4d29-9a47-40cff3d90dc2","sIbAIV2fu34","1"
"e4e7f43b-0571-477e-b2fd-617380c70caa","02dd8f39-cf10-4690-a201-7358bad4f5a7","bBk2kg8Gm_U","1"
"e64ca920-f093-41e8-b5ae-937eb6ad7a37","5ada4510-5f79-4d29-9a47-40cff3d90dc2","cDcoBMVJsvk","1"
"e692eeeb-6067-42e3-a290-9a8c141f1081","e7cca053-7010-4ff4-8668-604f3b826635","QgbLb6QCK88","1"
"e75898ea-cb91-44ca-92bf-2bdf8a9ef718","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://medium.com/agilelab/strategies-for-handling-unplanned-work-during-sprint-2f89697509ff","1"
"e8490560-d44a-4954-abbe-74f65d9d51dd","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2011/05/being-more-productive","1"
"eb5e76fa-295b-405e-9e95-c946f17de91a","156f57dd-6823-45c4-8167-9f340b7db5a0","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A52020DC0065&WT_mc_id=Twitter","1"
"ebcb591b-4e4d-490b-89c3-ebfce0c50ed5","015c6170-ffa1-4498-b714-52cb9aac0e31","https://www.lefigaro.fr/secteur/high-tech/l-ia-generative-ferait-gagner-5-heures-de-travail-par-semaine-a-60-des-salaries-selon-une-etude-20240703","1"
"ed7eb22f-8f5d-45fe-9a34-81f2ed7a6d4d","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","bt7JPYKTrSU","1"
"ee58bc6c-25bd-4c62-979f-e9740e2be51f","3db64e03-4be3-4b1e-94a3-55486195d6ee","https://www.senat.fr/rap/r23-704/r23-704.html","0"
"eed029fa-046b-40a5-b4d3-997648b7d11e","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2021/01/i-tried-4-to-do-list-methods-heres-what-worked","1"
"ef4ef7de-521a-4091-81c7-a664d5bb1457","02dd8f39-cf10-4690-a201-7358bad4f5a7","sIbAIV2fu34","1"
"f08f9ca2-23c2-4d7e-b42f-fee79a3c4d5f","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.forbes.com/sites/bernardmarr/2022/08/31/the-top-10-time-management-tips-to-work-smarter-not-harder/","1"
"f285977c-e953-4b12-8973-5bdc829cf499","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","d3e7GWsqoU0","1"
"f3250d46-1b2e-4801-a96c-2c274d9b1b25","41321215-6f38-430d-8e2d-9bd85dc1288a","ld5_Z0ua278","1"
"f3d618b6-c370-4953-a36a-6e8d2198fc59","5ada4510-5f79-4d29-9a47-40cff3d90dc2","_2z-7D4bQEA","1"
"f3ef7c2b-c23f-4cb5-be05-1f3b18c2c326","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.conseilsmarketing.com/techniques-de-ventes/51-regles-pour-ameliorer-son-efficacite-professionnelle/","1"
"f4acc303-def3-4695-ab79-0e9f93eecf1c","b4d93636-df57-4ede-9ebe-3452e1ce891d","https://www.irok.fr/project/developpement-marketplace-b2b/","1"
"f531f32e-8cb0-4100-978f-5ae22420a9d8","c7e20568-679e-44a2-bb6e-684b4170608a","https://aleia.com/","1"
"f64d62e7-eabf-4afe-9a46-77d0ec519424","156f57dd-6823-45c4-8167-9f340b7db5a0","https://publications.jrc.ec.europa.eu/repository/handle/JRC134647","1"
"f7ba6492-1fe2-49be-905c-0b9564a02463","015c6170-ffa1-4498-b714-52cb9aac0e31","https://www.leptidigital.fr/actualites/google-verifier-contenu-genere-ia-56927/","1"
"f83b9591-9cc2-410b-9bd7-23e03cffc70d","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://medium.com/thinkingbig/managing-unplanned-work-5b02abfbe909","1"
"f8fcda0b-0be3-4dda-9c13-1c9c789f2a6f","015c6170-ffa1-4498-b714-52cb9aac0e31","https://apolitical.co/solution-articles/en/why-the-public-sector-needs-better-rules-not-more-rules-for-ai","1"
"f9dfd8df-a215-4231-8912-51e5244789d0","d6443201-06a9-4607-930a-d87856cca443","ORgxTUtFpUQ","1"
"fb3ca100-e365-4e53-8b0a-da1cdcc246ab","015c6170-ffa1-4498-b714-52cb9aac0e31","https://www.francetvinfo.fr/internet/intelligence-artificielle/intelligence-artificielle-une-enquete-revele-que-quatre-entreprises-francaises-sur-dix-n-ont-encore-rien-fait-pour-l-integrer-a-leur-activite_6574289.html","1"
"fccf08c4-e8b3-4267-80a0-d4f8c2e0ce90","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.teamwork.com/blog/how-to-prioritize-tasks/","1"
"fd687f16-7008-4c18-8b37-4da2f5e7e355","5be56452-1387-4d2f-a485-b33c4bfe8e8b","https://www.axa.fr/","1"
"ff4a2484-46db-4b91-b8ad-dd644eb5ed75","5ada4510-5f79-4d29-9a47-40cff3d90dc2","bt7JPYKTrSU","1"
"fff26661-7865-46c7-b63f-2c69a9dd7fe0","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.cnfce.com/dossier/conseils-ameliorer-efficacite-professionnelle","1"
